step,sim_time_sec,elapsed_days,t_amb_c,boptest_t_zone_c,surrogate_t_zone_c,boptest_p_total_w,surrogate_p_total_w,boptest_a0,boptest_a1,surrogate_a0,surrogate_a1,boptest_t_supply_cmd_c,surrogate_t_supply_cmd_c,boptest_fan_cmd_u,surrogate_fan_cmd_u
638,835200.0,6.666666666666667,10.600000000000023,23.36326781816649,22.891780853271484,977.4012561615248,600.3447265625,-1.0,0.7400652170181274,-1.0,0.3904508352279663,18.0,18.0,0.8700326085090637,0.6952254176139832
639,836100.0,6.677083333333333,10.213173076923056,23.568971445643,22.885009765625,852.30395226937,530.3939208984375,-1.0,0.5096162557601929,-1.0,0.3034222722053528,18.0,18.0,0.7548081278800964,0.6517111361026764
640,837000.0,6.6875,10.099230769230758,23.497592999476126,22.914764404296875,796.6662274078158,497.606689453125,-1.0,0.43925344944000244,-1.0,0.26135027408599854,18.0,18.0,0.7196267247200012,0.6306751370429993
641,837900.0,6.697916666666667,9.93567307692308,23.482255829740723,22.964313507080078,729.0789302679724,476.5970764160156,-1.0,0.3355230689048767,-1.0,0.23305588960647583,18.0,18.0,0.6677615344524384,0.6165279448032379
642,838800.0,6.708333333333333,9.399999999999977,23.390485938390782,22.981571197509766,683.1836419191799,458.9922790527344,-1.0,0.27880531549453735,-1.0,0.21357041597366333,18.0,18.0,0.6394026577472687,0.6067852079868317
643,839700.0,6.71875,8.383557692307704,23.48164818123223,23.162273406982422,600.9552474409595,396.4627380371094,-0.9870663285255432,0.1437278687953949,-0.928110659122467,0.17864491045475006,18.109936207532883,18.61105939745903,0.5718639343976974,0.589322455227375
644,840600.0,6.729166666666667,7.152051282051275,23.253506427146874,22.903467178344727,583.3223155289535,392.662353515625,-1.0,0.1347433179616928,-0.9511075615882874,0.19121530652046204,18.0,18.415585726499557,0.5673716589808464,0.595607653260231
645,841500.0,6.739583333333333,5.944519230769231,23.26943968746582,22.713241577148438,525.597212561444,319.4139404296875,-0.9631420969963074,0.08555903285741806,-0.8895547986030579,0.15288782119750977,18.313292175531387,18.938784211874008,0.542779516428709,0.5764439105987549
646,842400.0,6.75,5.0,23.035457643937036,22.427350997924805,517.1064114978927,272.128173828125,-0.9781914949417114,0.08968538790941238,-0.8524131774902344,0.14074084162712097,18.185372292995453,19.254487991333008,0.5448426939547062,0.5703704208135605
647,843300.0,6.760416666666667,4.28576388888888,22.787225469490693,22.429861068725586,369.519370006178,200.49087524414062,-0.8570750951766968,0.04373690485954285,-0.7293771505355835,0.12119369208812714,19.214861690998077,20.30029422044754,0.5218684524297714,0.5605968460440636
648,844200.0,6.770833333333333,3.645370370370358,22.824816216339116,22.371068954467773,313.7398385457981,185.08641052246094,-0.7866554260253906,0.03923150897026062,-0.7141959071159363,0.1314561814069748,19.81342887878418,20.42933478951454,0.5196157544851303,0.5657280907034874
649,845100.0,6.78125,3.1322916666666742,22.601968107118978,22.353710174560547,307.09316452474616,167.36672973632812,-0.7942563891410828,0.06481212377548218,-0.6975666284561157,0.1243196502327919,19.748820692300797,20.570683658123016,0.5324060618877411,0.562159825116396
650,846000.0,6.791666666666667,2.8000000000000114,22.628978486840197,22.341073989868164,262.16187941228264,156.7913055419922,-0.7423565983772278,0.05098633095622063,-0.6936199069023132,0.12149682641029358,20.189968913793564,20.604230791330338,0.5254931654781103,0.5607484132051468
651,846900.0,6.802083333333333,2.6317708333333485,22.539676394905882,22.410871505737305,242.80398612492735,143.44989013671875,-0.7221043109893799,0.07308688014745712,-0.6647935509681702,0.12235614657402039,20.36211335659027,20.849254816770554,0.5365434400737286,0.5611780732870102
652,847800.0,6.8125,2.5254629629629903,22.510697715341962,22.431631088256836,214.43517334860002,140.92469787597656,-0.6927211284637451,0.07030585408210754,-0.670412003993988,0.1249268427491188,20.611870408058167,20.8014979660511,0.5351529270410538,0.5624634213745594
653,848700.0,6.822916666666667,2.4064236111111086,22.420079606144895,22.440534591674805,197.5223435280052,136.3858184814453,-0.6823622584342957,0.07364261150360107,-0.6708085536956787,0.12023180723190308,20.699920803308487,20.79812729358673,0.5368213057518005,0.5601159036159515
654,849600.0,6.833333333333333,2.1999999999999886,22.380643076943613,22.431007385253906,173.07769769607646,131.7296905517578,-0.659562349319458,0.0675872191786766,-0.6699906587600708,0.11492780596017838,20.893720030784607,20.805079400539398,0.5337936095893383,0.5574639029800892
655,850500.0,6.84375,1.9250000000000114,22.39114752691995,22.481399536132812,143.10112025469246,121.74284362792969,-0.6227898597717285,0.0667371153831482,-0.6397837996482849,0.10837001353502274,21.206286191940308,21.06183770298958,0.5333685576915741,0.5541850067675114
656,851400.0,6.854166666666667,1.6499999999999773,22.30344482976335,22.446155548095703,128.58820246158737,118.34976196289062,-0.6156389117240906,0.0675148069858551,-0.6390745043754578,0.10603122413158417,21.26706925034523,21.06786671280861,0.5337574034929276,0.5530156120657921
657,852300.0,6.864583333333333,1.375,22.27593552336924,22.413007736206055,105.06130617513878,111.89111328125,-0.592792809009552,0.056432172656059265,-0.6264233589172363,0.09445326030254364,21.461261123418808,21.17540144920349,0.5282160863280296,0.5472266301512718
658,853200.0,6.875,1.1000000000000227,22.197929003412355,22.372438430786133,90.05227308893238,106.54327392578125,-0.5847025513648987,0.051397185772657394,-0.6153563261032104,0.08375149965286255,21.53002831339836,21.26947122812271,0.5256985928863287,0.5418757498264313
659,854100.0,6.885416666666667,0.7992187500000227,22.246108781575288,22.410037994384766,58.520172872102854,99.28477478027344,-0.5414698719978333,0.046634312719106674,-0.5782520174980164,0.07874640077352524,21.897506088018417,21.58485785126686,0.5233171563595533,0.5393732003867626
660,855000.0,6.895833333333333,0.48124999999998863,22.1437393315465,22.378189086914062,48.80870889910002,96.71940612792969,-0.5417796969413757,0.04599975422024727,-0.5726611018180847,0.07271943241357803,21.894872575998306,21.63238063454628,0.5229998771101236,0.536359716206789
661,855900.0,6.90625,0.19765625000002274,22.133132959580678,22.353805541992188,25.960019326521298,92.72241973876953,-0.5167524814605713,0.02869478613138199,-0.5595150589942932,0.05881405249238014,22.107603907585144,21.744121998548508,0.514347393065691,0.5294070262461901
662,856800.0,6.916666666666667,0.0,22.05487579844157,22.33095359802246,53.50389815638904,89.62979125976562,-0.5115841627120972,0.02113865315914154,-0.54901123046875,0.04592515528202057,22.151534616947174,21.833404541015625,0.5105693265795708,0.5229625776410103
663,857700.0,6.927083333333333,-0.07734375000001137,22.052458696193014,22.34561538696289,122.35434480639141,86.27982330322266,-0.4842471480369568,-0.008852168917655945,-0.5361441373825073,0.02068168669939041,22.383899241685867,21.942774832248688,0.495573915541172,0.5103408433496952
664,858600.0,6.9375,-0.06875000000002274,22.037544083479702,22.35440444946289,180.55676162186796,84.87117767333984,-0.46208614110946655,-0.02593514323234558,-0.530678927898407,0.007446557283401489,22.572267800569534,21.98922911286354,0.4870324283838272,0.5037232786417007
665,859500.0,6.947916666666667,-0.025781250000022737,22.039664333315898,22.377775192260742,242.60490151140115,83.58358764648438,-0.4352657198905945,-0.04540395736694336,-0.5237258076667786,-0.0069883838295936584,22.800241380929947,22.048330634832382,0.4772980213165283,0.49650580808520317
666,860400.0,6.958333333333333,0.0,22.041158167427227,22.39875030517578,300.76915985747377,82.695556640625,-0.40905994176864624,-0.06456586718559265,-0.5186247229576111,-0.020840957760810852,23.022990494966507,22.091689854860306,0.4677170664072037,0.4895795211195946
667,861300.0,6.96875,0.0,22.04441836474507,22.417160034179688,357.0299248182953,81.49054718017578,-0.38128018379211426,-0.08981677889823914,-0.5121995806694031,-0.04074461758136749,23.25911843776703,22.146303564310074,0.45509161055088043,0.47962769120931625
668,862200.0,6.979166666666667,0.0,22.049697299214927,22.420495986938477,411.68869662327455,80.4331283569336,-0.35339951515197754,-0.11050398647785187,-0.5048707723617554,-0.05639852583408356,23.49610412120819,22.20859843492508,0.44474800676107407,0.4718007370829582
669,863100.0,6.989583333333333,0.0,22.05591322639026,22.4209041595459,463.99919716008407,79.14989471435547,-0.3252667784690857,-0.13077200949192047,-0.4940478205680847,-0.07282565534114838,23.73523238301277,22.30059352517128,0.43461399525403976,0.4635871723294258
670,864000.0,7.0,0.0,22.063765423362725,22.415849685668945,514.3115526579829,77.85225677490234,-0.2965339422225952,-0.15109960734844208,-0.4816453456878662,-0.08918805420398712,23.97946149110794,22.406014561653137,0.42445019632577896,0.45540597289800644
671,864900.0,7.010416666666667,0.0,22.104386988427564,22.4243106842041,576.8029973000818,76.64155578613281,-0.2617640495300293,-0.15691174566745758,-0.46075189113616943,-0.09253974258899689,24.27500557899475,22.58360892534256,0.4215441271662712,0.45373012870550156
672,865800.0,7.020833333333333,0.0,22.11899656894326,22.415456771850586,622.7564167153729,75.51660919189453,-0.2335144430398941,-0.17298920452594757,-0.4458472728729248,-0.10504312813282013,24.5151272341609,22.71029818058014,0.4135053977370262,0.44747843593358994
673,866700.0,7.03125,0.0,22.13707572582257,22.402618408203125,667.8532997181138,74.2069091796875,-0.20291821658611298,-0.1923000067472458,-0.4290515184402466,-0.12025780975818634,24.77519515901804,22.853062093257904,0.4038499966263771,0.43987109512090683
674,867600.0,7.041666666666667,0.0,22.155293288833832,22.388071060180664,710.2115972675276,72.9143295288086,-0.17252135276794434,-0.21102119982242584,-0.4114288091659546,-0.13519535958766937,25.033568501472473,23.002855122089386,0.3944894000887871,0.4324023202061653
675,868500.0,7.052083333333333,0.0,22.075239384544943,22.300321578979492,708.708110552267,71.82427978515625,-0.16180971264839172,-0.25508320331573486,-0.4145246744155884,-0.17300264537334442,25.12461744248867,22.9765402674675,0.37245839834213257,0.4134986773133278
676,869400.0,7.0625,0.0,22.075034868117598,22.267717361450195,743.5707057256094,69.99166870117188,-0.12977080047130585,-0.2812248468399048,-0.39231014251708984,-0.1968999058008194,25.3969481959939,23.165363788604736,0.3593875765800476,0.4015500470995903
677,870300.0,7.072916666666667,0.0,22.082777019590196,22.24943733215332,776.3629272209281,68.75811767578125,-0.10115563124418259,-0.2983502745628357,-0.37327730655670166,-0.2110034078359604,25.640177134424448,23.327142894268036,0.35082486271858215,0.3944982960820198
678,871200.0,7.083333333333333,0.0,22.09532857603608,22.237777709960938,809.0741633551742,67.67074584960938,-0.07108913362026215,-0.31481122970581055,-0.3553084135055542,-0.223152294754982,25.89574236422777,23.47987848520279,0.3425943851470947,0.388423852622509
679,872100.0,7.09375,-0.19765625000002274,22.129439256967487,22.26470947265625,854.1403930585365,66.19004821777344,-0.027455050498247147,-0.3347253203392029,-0.3257661461830139,-0.23877130448818207,26.2666320707649,23.73098775744438,0.33263733983039856,0.38061434775590897
680,873000.0,7.104166666666667,-0.6187499999999773,22.130589824446304,22.240278244018555,896.2638537624231,65.30799865722656,0.00650380551815033,-0.3467597961425781,-0.3121640086174011,-0.24417363107204437,26.555282346904278,23.84660592675209,0.32662010192871094,0.3779131844639778
681,873900.0,7.114583333333333,-1.0054687499999773,22.119473789680967,22.170013427734375,938.7667970223581,64.11084747314453,0.0374729260802269,-0.3553493618965149,-0.2990267276763916,-0.2488543838262558,26.81851987168193,23.95827281475067,0.32232531905174255,0.3755728080868721
682,874800.0,7.125,-1.1000000000000227,22.116422711053985,22.10642433166504,979.3549903180074,62.81344223022461,0.06563650071620941,-0.36021989583969116,-0.282825767993927,-0.2524619698524475,27.05791025608778,24.09598097205162,0.3198900520801544,0.37376901507377625
683,875700.0,7.135416666666667,-0.7433593750000114,21.952225761156512,21.936676025390625,935.6712338705009,61.9937744140625,0.06310896575450897,-0.4053646922111511,-0.30035650730133057,-0.29154789447784424,27.036426208913326,23.94696968793869,0.29731765389442444,0.3542260527610779
684,876600.0,7.145833333333333,-0.10312499999997726,21.946042837547225,21.96477508544922,951.0711941614841,60.76648712158203,0.08819825947284698,-0.42033320665359497,-0.2776954174041748,-0.31219345331192017,27.2496852055192,24.139588952064514,0.2898333966732025,0.3439032733440399
685,877500.0,7.15625,0.5886718749999886,21.992198134172952,22.068740844726562,973.2235674896797,61.004859924316406,0.104498490691185,-0.41697221994400024,-0.2733005881309509,-0.31080687046051025,27.388237170875072,24.176945000886917,0.2915138900279999,0.3445965647697449
686,878400.0,7.166666666666667,1.1000000000000227,22.05284919334258,22.175739288330078,998.0363108341874,61.84489440917969,0.11645986139774323,-0.40668898820877075,-0.27945011854171753,-0.3039248585700989,27.489908821880817,24.1246739923954,0.2966555058956146,0.34803757071495056
687,879300.0,7.177083333333333,1.447035845588232,22.004422904424132,22.14655876159668,980.1764129334572,62.97711944580078,0.10335566103458405,-0.41047483682632446,-0.31053468585014343,-0.3140913248062134,27.378523118793964,23.86045517027378,0.29476258158683777,0.3429543375968933
688,880200.0,7.1875,1.7733455882353155,22.033312145889226,22.161727905273438,1000.9930599163615,63.19777297973633,0.10098795592784882,-0.39260268211364746,-0.3145502209663391,-0.3122560381889343,27.358397625386715,23.826323121786118,0.30369865894317627,0.34387198090553284
689,881100.0,7.197916666666667,2.03798253676473,22.08627481403738,22.19658851623535,1028.5907810900424,64.14949035644531,0.08895501494407654,-0.3575729727745056,-0.3242664337158203,-0.29147350788116455,27.25611762702465,23.743735313415527,0.3212135136127472,0.3542632460594177
690,882000.0,7.208333333333333,2.1999999999999886,22.130688474089197,22.215024948120117,1052.4773401483508,65.74236297607422,0.06939633190631866,-0.31540626287460327,-0.34117865562438965,-0.2594704031944275,27.08986882120371,23.599981427192688,0.34229686856269836,0.37026479840278625
691,882900.0,7.21875,2.2363970588235134,22.15949496321616,22.223466873168945,1073.8667392924722,66.97522735595703,0.05710624158382416,-0.2827805280685425,-0.34961146116256714,-0.231832817196846,26.985403053462505,23.52830258011818,0.35860973596572876,0.384083591401577
692,883800.0,7.229166666666667,2.1999999999999886,22.16309355537237,22.180734634399414,1089.2923507745047,69.18761444091797,0.03193359822034836,-0.23911796510219574,-0.369781494140625,-0.18641237914562225,26.77143558487296,23.356857299804688,0.38044101744890213,0.4067938104271889
693,884700.0,7.239583333333333,2.163602941176464,22.123926634199847,22.08356285095215,1090.0652515850195,71.69435119628906,-0.0021184533834457397,-0.1961001306772232,-0.3922158479690552,-0.13830114901065826,26.48199314624071,23.16616529226303,0.4019499346613884,0.43084942549467087
694,885600.0,7.25,2.1999999999999886,22.0496667959319,21.949527740478516,1078.6907441944877,74.20641326904297,-0.04014114290475845,-0.15770544111728668,-0.4121445417404175,-0.09311920404434204,26.158800285309553,22.99677139520645,0.42114727944135666,0.453440397977829
695,886500.0,7.260416666666667,2.3251838235294144,21.805243914770585,21.694913864135742,996.7336949054338,75.56065368652344,-0.09087826311588287,-0.18443869054317474,-0.4462137818336487,-0.11146381497383118,25.727534763514996,22.707182854413986,0.40778065472841263,0.4442680925130844
696,887400.0,7.270833333333333,2.486764705882365,21.6858449744621,21.570730209350586,976.8254267333808,75.85001373291016,-0.11802391707897186,-0.1778116375207901,-0.4468640685081482,-0.10275022685527802,25.49679670482874,22.70165541768074,0.41109418123960495,0.448624886572361
697,888300.0,7.28125,2.654963235294133,21.569420693560062,21.47041130065918,955.7177574720795,78.8610610961914,-0.15569475293159485,-0.1514367312192917,-0.4648010730743408,-0.07288506627082825,25.176594600081444,22.549190878868103,0.42428163439035416,0.4635574668645859
698,889200.0,7.291666666666667,2.8000000000000114,21.448861298839233,21.428983688354492,932.0419328414343,82.80870056152344,-0.19362039864063263,-0.12494431436061859,-0.48771417140960693,-0.04395303130149841,24.854226611554623,22.35442954301834,0.4375278428196907,0.4780234843492508
699,890100.0,7.302083333333333,2.842330121703867,21.311286006006696,21.488332748413086,900.5757516583025,87.3088150024414,-0.22524094581604004,-0.12127287685871124,-0.5183292627334595,-0.034967005252838135,24.58545196056366,22.094201266765594,0.4393635615706444,0.48251649737358093
700,891000.0,7.3125,2.7893509127789002,21.191381092476604,21.65069007873535,879.1569393773419,95.67191314697266,-0.2573394775390625,-0.10155731439590454,-0.5649791955947876,-0.006337523460388184,24.31261444091797,21.697676837444305,0.44922134280204773,0.4968312382698059
701,891900.0,7.322916666666667,2.7416962474645175,21.069614767905534,21.783266067504883,852.0053862314998,109.50055694580078,-0.29337480664253235,-0.07662098109722137,-0.6295174956321716,0.03135831654071808,24.006314143538475,21.14910128712654,0.4616895094513893,0.515679158270359
702,892800.0,7.333333333333333,2.8000000000000114,20.956673164517497,21.8145809173584,819.2828393569092,125.99221801757812,-0.3294389247894287,-0.05187158286571503,-0.6880848407745361,0.06592930853366852,23.699769139289856,20.651278853416443,0.4740642085671425,0.5329646542668343
703,893700.0,7.34375,3.2631842672413995,21.328476141850672,21.515859603881836,491.69766908797,153.7293243408203,-0.42151910066604614,-0.03420877456665039,-0.7867966890335083,0.09413883090019226,22.917087644338608,19.81222814321518,0.4828956127166748,0.5470694154500961
704,894600.0,7.354166666666667,4.1236637931034466,20.77746524941898,21.595539093017578,210.1130567699595,155.42625427246094,-0.605196475982666,0.04304341971874237,-0.7776758670806885,0.09119819849729538,21.35582995414734,19.889755129814148,0.5215217098593712,0.5455990992486477
705,895500.0,7.364583333333333,5.022311422413793,20.791908723332256,21.5435791015625,173.35922540813186,185.0656280517578,-0.6146764755249023,0.01400969922542572,-0.8165646195411682,0.12678876519203186,21.27524995803833,19.55920073390007,0.5070048496127129,0.5633943825960159
706,896400.0,7.375,5.600000000000023,20.672812000571696,21.60910987854004,85.71023071490424,204.92172241210938,-0.6628159880638123,0.03682716190814972,-0.823410153388977,0.1444425880908966,20.866064101457596,19.501013696193695,0.5184135809540749,0.5722212940454483
707,897300.0,7.385416666666667,5.798928571428576,20.438322143984237,21.349916458129883,36.819512798308246,260.92169189453125,-0.7276682257652283,0.047115061432123184,-0.9021725654602051,0.1988281011581421,20.31482008099556,18.831533193588257,0.5235575307160616,0.599414050579071
708,898200.0,7.395833333333333,5.874642857142874,20.431505778539872,21.421689987182617,39.1426123415893,259.19012451171875,-0.7313038110733032,0.04710603505373001,-0.8825840950012207,0.20010387897491455,20.283917605876923,18.998035192489624,0.523553017526865,0.6000519394874573
709,899100.0,7.40625,5.938035714285718,20.337021671775858,21.34670639038086,53.17642388259408,299.5247497558594,-0.7560563683509827,0.07602597773075104,-0.9189475774765015,0.24445509910583496,20.073520869016647,18.688945591449738,0.5380129888653755,0.6222275495529175
710,900000.0,7.416666666666667,6.100000000000023,20.35646502489135,21.39000701904297,56.33557606585998,315.0951232910156,-0.7559163570404053,0.08921085298061371,-0.9193158745765686,0.2635882496833801,20.074710965156555,18.685815066099167,0.5446054264903069,0.6317941248416901
711,900900.0,7.427083333333333,6.3709624474789734,20.030855877997112,21.08754539489746,99.74610482027211,401.27703857421875,-0.8321446776390076,0.16826745867729187,-1.0,0.3645084500312805,19.426770240068436,18.0,0.5841337293386459,0.6822542250156403
712,901800.0,7.4375,6.7160189075630115,20.221112055847016,21.213455200195312,84.38325333181442,386.361083984375,-0.7953295707702637,0.15222372114658356,-0.9659937024116516,0.35703688859939575,19.73969864845276,18.28905352950096,0.5761118605732918,0.6785184442996979
713,902700.0,7.447916666666667,7.1780659138655665,20.037172189247144,21.20513343811035,124.82529367787427,446.831298828125,-0.849344789981842,0.2211725115776062,-1.0,0.41406702995300293,19.280569285154343,18.0,0.6105862557888031,0.7070335149765015
714,903600.0,7.458333333333333,7.800000000000011,20.379697886418512,21.303556442260742,130.58441817950612,476.7211608886719,-0.817382276058197,0.20815812051296234,-1.0,0.44174724817276,19.552250653505325,18.0,0.6040790602564812,0.72087362408638
715,904500.0,7.46875,8.80051717515363,19.788337590063065,21.296804428100586,305.1629977328092,586.0948486328125,-1.0,0.4482067823410034,-1.0,0.6304289102554321,18.0,18.0,0.7241033911705017,0.8152144551277161
716,905400.0,7.479166666666667,10.168535996488174,20.69009702150896,21.394887924194336,290.1400337248218,649.9215698242188,-0.8998132944107056,0.37556666135787964,-1.0,0.6993135213851929,18.851586997509003,18.0,0.6877833306789398,0.8496567606925964
717,906300.0,7.489583333333333,11.60228681957858,20.4106502368532,21.556148529052734,493.7848599512823,735.364990234375,-1.0,0.7208101749420166,-1.0,0.7779614329338074,18.0,18.0,0.8604050874710083,0.8889807164669037
718,907200.0,7.5,12.800000000000011,20.771281274908006,21.727323532104492,536.7335204218274,842.58203125,-1.0,0.6883460283279419,-1.0,0.8784399032592773,18.0,18.0,0.844173014163971,0.9392199516296387
719,908100.0,7.510416666666667,13.782219482942423,20.811398876806265,21.8776912689209,692.6573765132476,962.492431640625,-1.0,0.9994000196456909,-1.0,1.0,18.0,18.0,0.9997000098228455,1.0
720,909000.0,7.520833333333333,14.673480810234537,21.06777108308023,22.057344436645508,740.3970793138984,1000.1433715820312,-1.0,1.0,-1.0,1.0,18.0,18.0,1.0,1.0
721,909900.0,7.53125,15.328001732409405,21.29624970663218,22.228708267211914,782.6685352082935,1035.2943115234375,-1.0,1.0,-1.0,1.0,18.0,18.0,1.0,1.0
722,910800.0,7.541666666666667,15.600000000000023,21.49955028137697,22.366456985473633,820.2799676007136,1061.612548828125,-1.0,1.0,-1.0,1.0,18.0,18.0,1.0,1.0
723,911700.0,7.552083333333333,15.53120535714288,21.67053807002759,22.44963264465332,851.9059901524887,1073.656005859375,-1.0,1.0,-1.0,1.0,18.0,18.0,1.0,1.0
724,912600.0,7.5625,15.33440476190475,21.811718910046068,22.476045608520508,878.0088649819144,1071.5360107421875,-1.0,1.0,-1.0,1.0,18.0,18.0,1.0,1.0
725,913500.0,7.572916666666667,15.120401785714307,21.92630578921552,22.464618682861328,899.1842451723173,1061.18017578125,-1.0,1.0,-1.0,1.0,18.0,18.0,1.0,1.0
726,914400.0,7.583333333333333,15.0,22.02058817355885,22.431684494018555,916.5991817259861,1046.91357421875,-1.0,1.0,-1.0,1.0,18.0,18.0,1.0,1.0
727,915300.0,7.59375,14.986249999999984,22.101865721211993,22.419164657592773,931.6089385515093,1001.9803466796875,-1.0,1.0,-1.0,0.9497125744819641,18.0,18.0,1.0,0.9748562872409821
728,916200.0,7.604166666666667,15.0,22.169677375189565,22.430484771728516,944.1313977545641,954.8062744140625,-1.0,1.0,-1.0,0.8883558511734009,18.0,18.0,1.0,0.9441779255867004
729,917100.0,7.614583333333333,15.013750000000016,22.22257612813314,22.45513916015625,953.8999121959047,911.3030395507812,-1.0,1.0,-1.0,0.8286405801773071,18.0,18.0,1.0,0.9143202900886536
730,918000.0,7.625,15.0,22.2565207721683,22.488073348999023,960.1663152353404,870.130859375,-1.0,1.0,-1.0,0.7706398963928223,18.0,18.0,1.0,0.8853199481964111
731,918900.0,7.635416666666667,14.930881696428571,22.48099547068324,22.701215744018555,887.0014049131273,766.471923828125,-1.0,0.8240536451339722,-1.0,0.590753436088562,18.0,18.0,0.9120268225669861,0.795376718044281
732,919800.0,7.645833333333333,14.760684523809516,22.52715224894422,22.81768035888672,869.3154309294583,745.2282104492188,-1.0,0.7836083173751831,-1.0,0.5506632328033447,18.0,18.0,0.8918041586875916,0.7753316164016724
733,920700.0,7.65625,14.435145089285697,22.600407751637135,22.893800735473633,828.9909826659343,715.9155883789062,-1.0,0.699370801448822,-1.0,0.5081374645233154,18.0,18.0,0.849685400724411,0.7540687322616577
734,921600.0,7.666666666666667,13.899999999999977,22.610417652471824,22.958139419555664,785.410760380705,679.2265014648438,-1.0,0.6247845888137817,-1.0,0.45988351106643677,18.0,18.0,0.8123922944068909,0.7299417555332184
735,922500.0,7.677083333333333,12.931183035714298,22.91083709000361,23.208614349365234,657.452563696386,601.8991088867188,-1.0,0.3345907926559448,-1.0,0.32602041959762573,18.0,18.0,0.6672953963279724,0.6630102097988129
736,923400.0,7.6875,11.55785714285713,22.80367875206059,23.268091201782227,617.1817329728025,575.154541015625,-1.0,0.28577589988708496,-1.0,0.304236501455307,18.0,18.0,0.6428879499435425,0.6521182507276535
737,924300.0,7.697916666666667,10.105602678571415,22.73698681861316,23.215862274169922,557.358043064041,529.1000366210938,-1.0,0.18906940519809723,-1.0,0.2704169452190399,18.0,18.0,0.5945347025990486,0.63520847260952
738,925200.0,7.708333333333333,8.899999999999977,22.59642887179092,23.084165573120117,515.912761530932,478.5796203613281,-1.0,0.13828155398368835,-1.0,0.234162375330925,18.0,18.0,0.5691407769918442,0.6170811876654625
739,926100.0,7.71875,7.921601562499973,22.851093075330084,23.010520935058594,419.4608750943234,415.22003173828125,-0.9049580693244934,0.05366165563464165,-0.9711934328079224,0.1880389153957367,18.807856410741806,18.24485582113266,0.5268308278173208,0.5940194576978683
740,927000.0,7.729166666666667,6.989687500000002,22.470069752133213,22.79085350036621,433.5560703416748,379.0442199707031,-0.9524008631706238,0.08010828495025635,-0.9608913660049438,0.1728176474571228,18.404592663049698,18.332423388957977,0.5400541424751282,0.5864088237285614
741,927900.0,7.739583333333333,6.187929687500002,22.720512366472633,22.57273292541504,350.50251648761326,322.4126892089844,-0.8578824400901794,0.009847089648246765,-0.9164771437644958,0.1447771042585373,19.207999259233475,18.709944278001785,0.5049235448241234,0.5723885521292686
742,928800.0,7.75,5.600000000000023,22.318383219434793,22.347055435180664,379.5127894540842,274.6949462890625,-0.920920193195343,0.0504828616976738,-0.8726597428321838,0.1256091296672821,18.672178357839584,19.082392185926437,0.5252414308488369,0.562804564833641
743,929700.0,7.760416666666667,5.195733963815769,22.183211314979303,22.345172882080078,222.40865386379951,215.9743194580078,-0.7682751417160034,-0.01468292623758316,-0.7733242511749268,0.11162012815475464,19.96966129541397,19.926743865013123,0.4926585368812084,0.5558100640773773
744,930600.0,7.770833333333333,4.875082236842104,22.154011115155186,22.32059669494629,189.61785416978105,201.79649353027344,-0.7249951362609863,5.811452865600586e-05,-0.7591439485549927,0.11795821785926819,20.337541341781616,20.047276437282562,0.500029057264328,0.5589791089296341
745,931500.0,7.78125,4.616889391447387,22.041218034867484,22.339557647705078,174.17693838917708,188.07058715820312,-0.7149009108543396,0.01371467113494873,-0.7491977214813232,0.11278317123651505,20.423342257738113,20.131819367408752,0.5068573355674744,0.5563915856182575
746,932400.0,7.791666666666667,4.399999999999977,22.010441258143942,22.357433319091797,148.80707355120194,180.8968048095703,-0.6870417594909668,0.012295141816139221,-0.7518019080162048,0.1116071343421936,20.660145044326782,20.10968378186226,0.5061475709080696,0.5558035671710968
747,933300.0,7.802083333333333,4.2619517543859615,22.00219225116581,22.43180274963379,124.57125400076224,168.6483917236328,-0.6556102633476257,0.021645531058311462,-0.7321310639381409,0.11111440509557724,20.92731276154518,20.276885956525803,0.5108227655291557,0.5555572025477886
748,934200.0,7.8125,4.19349415204681,21.9371565928206,22.450733184814453,110.85266923876254,166.2770538330078,-0.6451384425163269,0.027143001556396484,-0.7396568655967712,0.11333365738391876,21.01632323861122,20.212916642427444,0.5135715007781982,0.5566668286919594
749,935100.0,7.822916666666667,4.103289473684185,21.911644262998266,22.46541976928711,92.45675440304086,160.5751495361328,-0.6259309649467468,0.023753203451633453,-0.7393031120300293,0.10809442400932312,21.179586797952652,20.21592354774475,0.5118766017258167,0.5540472120046616
750,936000.0,7.833333333333333,3.8999999999999773,21.849191515987968,22.46002960205078,79.40032846389771,155.16127014160156,-0.6170608401298523,0.02370944619178772,-0.7390434741973877,0.10313025116920471,21.254982858896255,20.218130469322205,0.5118547230958939,0.5515651255846024
751,936900.0,7.84375,3.44739583333336,22.039062901861655,22.609342575073242,33.08575150773261,135.84141540527344,-0.5366860628128052,0.02853401005268097,-0.6709491610527039,0.10563895106315613,21.938168466091156,20.796932131052017,0.5142670050263405,0.5528194755315781
752,937800.0,7.854166666666667,2.8000000000000114,21.861049162504344,22.562313079833984,33.922718665557134,134.7416534423828,-0.556920051574707,0.046421267092227936,-0.6784299612045288,0.11278433352708817,21.76617956161499,20.733345329761505,0.523210633546114,0.5563921667635441
